name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gliwice,2022-09-05,21.2,10.5,15.9,21.2,10.5,15.9,10.5,73.1,0,0,0,,0,0,16.6,13.7,62.1,1025.5,47.8,19.8,251,14.5,6,,2022-09-05T06:05:36,2022-09-05T19:21:35,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-06,20.3,7.9,14.7,20.3,7.3,14.7,7.4,63.1,0.02,100,4.17,rain,0,0,28.8,19.3,68,1022.6,56.8,26.7,178.5,10.1,5,,2022-09-06T06:07:06,2022-09-06T19:19:25,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-07,23.7,8.9,16.3,23.7,7.9,16.3,8.8,62.3,0,0,0,,0,0,14,11.2,93.7,1017.8,64.8,26.4,267.5,14.5,6,,2022-09-07T06:08:37,2022-09-07T19:17:14,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-08,25.6,12,18.3,25.6,12,18.3,13.6,75.3,7.552,100,25,rain,0,0,27.3,18.3,94.8,1012.4,66.6,16.5,218.7,10.9,6,,2022-09-08T06:10:07,2022-09-08T19:15:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,E0150,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-09,22.1,13.9,17.6,22.1,13.9,17.6,14.1,82.1,11.162,100,16.67,rain,0,0,9.9,12.2,208.9,1014.3,78.3,18.8,227.7,12.4,6,,2022-09-09T06:11:38,2022-09-09T19:12:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-10,19.5,12.6,15.7,19.5,12.6,15.7,13.3,86.5,4.357,100,33.33,rain,0,0,15.3,10.7,290.4,1013.2,76.2,20.6,154.8,8.4,5,,2022-09-10T06:13:08,2022-09-10T19:10:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-11,17.1,12.3,14.1,17.1,12.3,14.1,12.6,90.8,5.129,100,50,rain,0,0,33,15.1,274.3,1012.8,92.7,18.4,146.6,7.4,6,,2022-09-11T06:14:39,2022-09-11T19:08:26,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-12,17.6,10.1,13.4,17.6,10.1,13.4,10,81.4,0.21,100,16.67,rain,0,0,29.8,12.6,301.6,1016.1,72.4,20.4,137.6,7.4,6,,2022-09-12T06:16:09,2022-09-12T19:06:13,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-13,19.6,7,13.9,19.6,7,13.9,10.3,80.8,0,0,0,,0,0,19.4,16.5,201.5,1012.7,64.6,18.7,208.2,10.6,6,,2022-09-13T06:17:40,2022-09-13T19:04:01,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-14,18.5,13.9,16.2,18.5,13.9,16.2,13.5,84.4,0.583,100,29.17,rain,0,0,15.2,14.5,210,1006.6,91.7,21.8,122.1,6.2,5,,2022-09-14T06:19:11,2022-09-14T19:01:48,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-15,16.4,13,15.3,16.4,13,15.3,14.4,94,3.078,100,58.33,rain,0,0,18,14.1,264.9,1003.1,90.1,11,67.2,3.5,2,,2022-09-15T06:20:41,2022-09-15T18:59:34,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-16,15.8,10,12.8,15.8,10,12.8,9.9,83.5,0.912,100,16.67,rain,0,0,21.3,17.6,238.2,1006.5,78.8,20,232.2,11.6,7,,2022-09-16T06:22:12,2022-09-16T18:57:21,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-17,13.3,7.3,10.4,13.3,5.4,9.7,7.9,85.6,0.013,100,4.17,rain,0,0,27.7,16.7,237.1,1006.2,69.9,21.5,107.7,5.4,2,,2022-09-17T06:23:43,2022-09-17T18:55:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-18,11.1,6.9,9.1,11.1,5,7.8,7.1,87.5,3.889,100,12.5,rain,0,0,47.9,21.1,248.8,1007.1,72.7,18.8,108.6,5.6,3,,2022-09-18T06:25:14,2022-09-18T18:52:54,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-19,10.8,6.9,8.6,10.8,5.4,7.1,7,89.9,2.871,100,58.33,rain,0,0,30.4,15.5,252.6,1010.6,91.2,18.4,108.2,5.4,3,,2022-09-19T06:26:45,2022-09-19T18:50:41,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-20,13.3,8.7,10,13.3,7.2,9.2,7.7,86.4,2.005,100,33.33,rain,0,0,28.4,12.8,278.1,1016.8,84.8,20.7,170.3,8.4,6,,2022-09-20T06:28:16,2022-09-20T18:48:27,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-21,13.5,7.9,9.6,13.5,6.2,8.7,7.9,89.6,0.518,100,20.83,rain,0,0,30.6,12,288,1022.5,81.8,16.6,92.7,4.7,4,,2022-09-21T06:29:47,2022-09-21T18:46:13,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-22,12.7,6.8,9.2,12.7,6.4,9,7.1,87.7,1.344,100,8.33,rain,0,0,28.4,10.2,290.3,1023,76.7,14.7,175.4,8.8,7,,2022-09-22T06:31:19,2022-09-22T18:44:00,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-23,14.5,4.6,9,14.5,4.6,9,5.8,82.7,1.453,100,4.17,rain,0,0,13.3,7.1,224.4,1020.7,51.5,14.4,196,9.9,6,,2022-09-23T06:32:50,2022-09-23T18:41:46,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-24,15.5,3.9,9.1,15.5,3.9,9,5.9,82.3,0,0,0,,0,0,16.9,10.7,128.7,1016.3,75,15.6,144.2,7,4,,2022-09-24T06:34:22,2022-09-24T18:39:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-25,15.7,6.5,10.9,15.7,6.5,10.9,8.9,88.1,1.445,100,25,rain,0,0,23.8,9.1,156.3,1013,83.6,12.3,100,5,3,,2022-09-25T06:35:54,2022-09-25T18:37:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-26,15.8,8,11.3,15.8,8,11.3,9.8,91.2,0.077,100,20.83,rain,0,0,16.2,12.2,178.1,1007.1,81.9,9.4,85.6,4.1,2,,2022-09-26T06:37:25,2022-09-26T18:35:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-27,15.4,6.2,10.1,15.4,4.9,9.9,8.8,91.8,8.263,100,29.17,rain,0,0,21.6,15.3,166.6,1000.8,70.3,10.5,101.1,5.1,3,,2022-09-27T06:38:58,2022-09-27T18:32:54,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-28,14.5,6.7,10.2,14.5,4.5,9.5,7.4,84,1.92,100,8.33,rain,0,0,57.6,20.1,202.5,999.8,69.5,21.7,157.9,8,4,,2022-09-28T06:40:30,2022-09-28T18:30:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-29,13.4,7,9.9,13.4,7,9.8,7.4,85.1,2.933,100,16.67,rain,0,0,14.4,7.6,80.5,1004.4,65.8,19.3,88.6,4.5,2,,2022-09-29T06:42:02,2022-09-29T18:28:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-30,10.7,6.2,9.1,10.7,5.8,8.8,8.4,95.6,0.259,100,37.5,rain,0,0,21.2,9.5,26,1011.6,95.1,6.1,40.8,1.9,1,,2022-09-30T06:43:35,2022-09-30T18:26:17,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-01,14.5,8.1,11.1,14.5,7.8,10.8,9.8,92.1,2.711,100,16.67,rain,0,0,50.4,13.5,193.2,1012.3,95.7,9.6,94.5,3.3,3,,2022-10-01T06:45:08,2022-10-01T18:24:05,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-02,15.6,9.2,11.9,15.6,7.2,11.6,8.7,81.8,1.195,100,16.67,rain,0,0,48.3,21.3,243.5,1013.5,78.4,25.1,236.1,8.4,7,,2022-10-02T06:46:41,2022-10-02T18:21:53,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-03,11.4,9.4,10.2,11.4,7.1,9.5,8.6,89.6,3.897,100,25,rain,0,0,50.4,23.5,276.6,1016.3,91.7,18.4,108.7,5.2,7,,2022-10-03T06:48:15,2022-10-03T18:19:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-04,14.4,5.8,10.5,14.4,5.8,9.9,7.6,83.4,6.077,100,29.17,rain,0,0,34.6,15.2,273.6,1020.9,65.5,19,134.4,6.8,5,,2022-10-04T06:49:48,2022-10-04T18:17:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-05,16.5,4.7,11.1,16.5,3.8,10.6,7.6,80.6,0,0,0,,0,0,43.2,21.5,199,1023.7,71.3,19.7,163.4,4.1,4,,2022-10-05T06:51:22,2022-10-05T18:15:21,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-06,19.3,9.2,14.1,19.3,9.2,14.1,10.2,77.7,0,0,0,,0,0,36,17.6,231.9,1027.1,62.4,24.7,170.1,8,5,,2022-10-06T06:52:57,2022-10-06T18:13:11,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-10-07,20.3,4.4,11.8,20.3,4.4,11.8,9,84.7,0,0,0,,0,0,12.4,9.7,133.4,1027.8,24.9,13,213.2,9.1,5,,2022-10-07T06:54:31,2022-10-07T18:11:02,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-08,18.3,8.2,13.3,18.3,7.8,13.2,10.8,85.9,0,0,0,,0,0,43.2,22.4,216.2,1019.9,55.7,11.1,156.7,6.7,4,,2022-10-08T06:56:06,2022-10-08T18:08:53,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-09,13.9,4.1,9.8,13.9,4.1,9.5,6.2,79.5,0.142,100,4.17,rain,0,0,18,10.8,304.2,1026.4,49,21.8,185.1,8.2,5,,2022-10-09T06:57:41,2022-10-09T18:06:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-10,17.9,3.7,9.9,17.9,1.6,9.3,5.3,75.3,0,0,0,,0,0,46.8,14.9,126,1023.4,31.6,18.5,196.6,8.6,4,,2022-10-10T06:59:16,2022-10-10T18:04:38,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-11,14.9,3.6,10.5,14.9,3.6,10.4,6.8,79.1,0.489,100,12.5,rain,0,0,18,12.7,261.2,1023.9,70.8,18.3,138.6,6.1,5,,2022-10-11T07:00:52,2022-10-11T18:02:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-12,14,-0.2,6.2,14,-0.2,6.2,2.9,82.4,0,0,0,,0,0,10.8,9,73.8,1027.2,42.8,11.8,193,8.3,5,,2022-10-12T07:02:28,2022-10-12T18:00:24,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-13,16.4,0.3,7.9,16.4,0.3,7.8,4.9,83.2,0,0,0,,0,0,11.8,9,149.7,1023.4,35.9,9.5,171.8,7.2,4,,2022-10-13T07:04:04,2022-10-13T17:58:19,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-14,16.5,6,11.4,16.5,6,11.2,8.8,84.9,0,0,0,,0,0,20,16,182.7,1018.1,68.7,8.8,149.9,5.8,4,,2022-10-14T07:05:40,2022-10-14T17:56:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-15,16.4,8.1,12.4,16.4,7.6,12.2,8.7,80,0.184,100,16.67,rain,0,0,50.4,20.4,174.4,1015.3,89.9,14,83.7,3.8,2,,2022-10-15T07:07:17,2022-10-15T17:54:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-16,19.3,11.3,14.8,19.3,11.3,14.8,10.8,77.4,0.193,100,8.33,rain,0,0,28.8,17.6,197.3,1021,70.8,17.1,130.8,5.7,4,,2022-10-16T07:08:54,2022-10-16T17:52:07,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-17,22.2,8,15,22.2,8,14.9,9.9,73.8,0,0,0,,0,0,18.8,16.4,191.2,1027.9,39.7,16.4,173.5,7.4,4,,2022-10-17T07:10:32,2022-10-17T17:50:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-10-18,20,9.3,14.8,20,8.5,14.8,8.7,68.3,0.258,100,8.33,rain,0,0,27.3,22.4,225.6,1025.5,57.4,20.4,168.6,7.2,4,,2022-10-18T07:12:10,2022-10-18T17:48:03,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-10-19,12.3,6.9,10.7,12.3,6.3,10.5,8.2,85,1.269,100,8.33,rain,0,0,39.1,17.7,283.4,1025,82.1,19.3,68.4,2.6,1,,2022-10-19T07:13:48,2022-10-19T17:46:03,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-20,11.5,0.4,5.5,11.5,0.4,4.9,2.3,81.9,0.009,100,4.17,"rain,snow",0,0,13.5,13.1,89.7,1026.8,30.4,14.7,171.5,6.6,4,,2022-10-20T07:15:26,2022-10-20T17:44:03,0.84,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-21,12.4,0.5,6.9,12.4,-2.4,6,3.2,78.5,0.013,100,4.17,rain,0,0,35.8,15.8,174.8,1018.7,72.7,14.5,80.2,3.5,2,,2022-10-21T07:17:05,2022-10-21T17:42:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-10-22,11.8,8,10.2,11.8,6.1,9.5,7.4,83,0.558,100,37.5,rain,0,0,26.6,17,209,1015.7,90.9,14.4,51.5,2,1,,2022-10-22T07:18:44,2022-10-22T17:40:07,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-23,15.9,9.1,11.6,15.9,8.6,11.4,9.9,90,0.2,100,4.17,rain,0,0,20.6,18.9,202.5,1019.5,87.1,11.2,137.5,5.3,4,,2022-10-23T07:20:23,2022-10-23T17:38:11,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-24,18.8,8.6,13.8,18.8,8,13.7,11.5,87.1,0.222,100,16.67,rain,0,0,36.1,18.7,202.6,1015.9,87.6,15.4,125.4,5.1,3,,2022-10-24T07:22:02,2022-10-24T17:36:16,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-25,16.3,9.9,13,16.3,9.6,13,11.5,91.3,7.756,100,12.5,rain,0,0,19,14.7,219.2,1017.3,74.6,12.2,104.6,4.2,3,,2022-10-25T07:23:42,2022-10-25T17:34:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-26,17.6,5.3,10.6,17.6,5.3,10.5,8.2,86.8,0.227,100,4.17,rain,0,0,13.4,9.2,200.6,1021.7,30.5,13.8,150.7,5.9,3,,2022-10-26T07:25:22,2022-10-26T17:32:29,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-27,18.1,6.4,10.8,18.1,5,10.6,9.3,91.2,0.03,100,8.33,rain,0,0,10.8,9.6,182.3,1027.4,37.7,6.6,118.8,4.7,3,,2022-10-27T07:27:02,2022-10-27T17:30:37,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-28,17.2,6.5,11.4,17.2,5.3,11,9.5,89,0.048,100,4.17,rain,0,0,22.4,18.2,190.3,1026.5,49.2,11.1,144.1,5.5,3,,2022-10-28T07:28:43,2022-10-28T17:28:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-29,17.7,10.6,13.1,17.7,10.6,13.1,10.6,85.5,0.026,100,8.33,rain,0,0,43.2,17.4,208.6,1023.5,90.9,13.3,125.2,5,3,,2022-10-29T07:30:23,2022-10-29T17:26:58,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-30,20,10,13.1,20,10,13.1,11,88.2,0,0,0,,0,0,17.3,10.1,187.3,1021.2,77.6,9.8,108.3,4.2,3,,2022-10-30T06:32:04,2022-10-30T16:25:11,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-10-31,20.1,6.3,11.6,20.1,5.3,11.5,9.1,86.2,0.009,100,4.17,rain,0,0,10.8,9.7,188.2,1021.3,43.7,9.3,124,5,3,,2022-10-31T06:33:45,2022-10-31T16:23:25,0.21,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-01,13.8,6.6,10.3,13.8,5.9,9.7,8.7,90.1,0.009,100,4.17,rain,0,0,35.3,22,208.9,1019.1,86,11.9,108,4.1,3,,2022-11-01T06:35:26,2022-11-01T16:21:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-02,15.7,7.4,10.9,15.7,6.2,10.4,8.4,85.5,0,0,0,,0,0,21.6,15.9,229.8,1022.2,74.7,11,117.1,4.7,3,,2022-11-02T06:37:07,2022-11-02T16:19:58,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-03,14.2,1.4,8.5,14.2,1.4,8.3,4.5,78,0,0,0,,0,0,18,12.3,125.7,1020.6,65,14.7,125.3,4.7,3,,2022-11-03T06:38:48,2022-11-03T16:18:17,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-04,13.5,8.3,10.9,13.5,6.9,10.4,6.9,76.8,0.133,100,16.67,rain,0,0,39.6,14.1,122.2,1007.5,93.2,16.9,28.3,1,1,,2022-11-04T06:40:29,2022-11-04T16:16:37,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-11-05,10.4,7,8.5,10.4,5.6,7,7.1,91,0.655,100,12.5,rain,0,0,39.6,17.6,264.6,1014.1,92,14.5,25.8,0.8,0,,2022-11-05T06:42:10,2022-11-05T16:14:59,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-11-06,9.5,1.5,5.7,8.8,-0.6,4.9,4.2,90.1,0.029,100,4.17,"rain,snow",0,0,14,10,91.8,1020.5,63.6,8.9,83.8,3,2,,2022-11-06T06:43:51,2022-11-06T16:13:23,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-07,11.8,5.7,8.2,11.8,3.4,6.6,5.5,83.8,0,0,0,,0,0,41.8,22.2,204.4,1017.8,64.1,15.1,101,3.6,3,,2022-11-07T06:45:32,2022-11-07T16:11:48,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-08,15.1,2.7,8.4,15.1,1.9,7.4,5.4,82.9,0,0,0,,0,0,21.6,14.8,189.7,1018.7,31.1,14.8,117.4,4.2,3,,2022-11-08T06:47:13,2022-11-08T16:10:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-09,13.3,7.1,9.5,13.3,4.9,8.1,6.6,82.2,0,0,0,,0,0,45.1,22.8,208.1,1017.2,78.3,10.5,117.1,4.3,2,,2022-11-09T06:48:54,2022-11-09T16:08:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-10,12,5.7,8.7,12,4.4,7.3,6.9,88.8,0.417,100,20.83,rain,0,0,29.5,16.1,220.1,1024.3,78.6,8.7,60.5,2.2,1,,2022-11-10T06:50:35,2022-11-10T16:07:16,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-11-11,11.7,3.6,7.3,11.7,2.2,5.9,5.5,88.5,0.071,100,4.17,rain,0,0,18,16.7,206.5,1032.3,88.1,10.2,116.5,4.2,3,,2022-11-11T06:52:15,2022-11-11T16:05:50,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-11-12,12.6,0.6,5.8,12.6,0.6,5.4,3.7,87.6,0,0,0,,0,0,10.8,10.3,264.3,1033.4,72.1,8.2,107.7,3.9,3,,2022-11-12T06:53:55,2022-11-12T16:04:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-13,9.2,3.6,5.2,7.8,1.4,3.8,4.4,95,0,0,0,,0,0,11.8,10.7,125.7,1031.4,82.6,2.9,98.2,3.6,2,,2022-11-13T06:55:34,2022-11-13T16:03:02,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
