name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gliwice,2023-03-10T16:00:00,14.2,14.2,4.9,53.63,0,0,,0,0,36.8,18.2,214,992.3,73.2,30,67,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-10T17:00:00,13.8,13.8,5.2,55.87,0,0,,0,0,18,12.3,204,991.8,88.2,27.6,22,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-10T18:00:00,12.1,12.1,5.4,63.68,0,0,,0,0,14.4,11.8,178,991.8,90,26.2,7,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-10T19:00:00,11.5,11.5,5.2,64.96,0.267,100,rain,0,0,36.8,12.5,175,991.7,89.3,27.2,5,0,0,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-10T20:00:00,10.5,10.5,5,68.75,0,0,,0,0,10.8,12.8,181,991.7,95.7,26.8,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-10T21:00:00,9.9,8.1,4.9,70.87,0,0,,0,0,20.5,12.8,188,991.6,88.9,23.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-10T22:00:00,9.3,8,4.8,73.04,0,0,,0,0,14.4,9.5,204,991,88.9,23.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-10T23:00:00,9.5,7.5,4.6,71.4,0,0,,0,0,19.1,13.3,202,990.8,80,22.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T00:00:00,8.8,6.3,4.1,72.22,0,0,,0,0,23.8,16.2,222,990.3,80,21.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T01:00:00,8,5.4,3.9,75.04,0,0,,0,0,28.1,15.2,225,990.3,80,23.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T02:00:00,8.3,5.2,3.4,71.19,0,0,,0,0,31.1,20.5,222,990.2,86.7,30.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T03:00:00,7.7,4.3,2.3,68.53,0,0,,0,0,26.3,22.5,229,990.3,100,36.1,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T04:00:00,6.8,2.7,2,71.44,0,0,,0,0,57.6,26.9,227,990.4,100,30.8,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T05:00:00,5.6,1.2,1.9,77.15,0.058,100,rain,0,0,29.4,25.4,228,990.6,90,21.7,,,,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T06:00:00,3.9,-0.7,1.7,85.88,0.032,100,rain,0,0,28.8,23.1,234,991.1,90,17.3,,,,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T07:00:00,2,-3,-0.1,85.82,1.347,100,rain,0,1,55.8,22.2,249,992.1,96.1,12.5,8,0,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T08:00:00,1.2,-4,-0.3,90.23,0.013,100,"rain,snow",0,0,37.6,22.1,243,993.3,99.2,8.2,43,0.2,0,,"Snow, Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T09:00:00,1.1,-4.5,-0.4,89.42,0.013,100,"rain,snow",0,0,50.6,25.5,251,994,96.9,9.3,50,0.2,1,,"Snow, Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T10:00:00,0.7,-4.6,-0.5,92.2,0.013,100,"rain,snow",0,0,46,21.9,254,994.9,96.9,3.2,71,0.3,1,,"Snow, Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T11:00:00,0.4,-5.3,-0.3,94.87,0.013,100,"rain,snow",0,0,47.3,24.4,261,996.1,96.9,2.6,104,0.4,1,,"Snow, Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T12:00:00,0.4,-5.4,-0.4,94.37,0.026,100,"rain,snow",0.1,0.1,43.5,25.4,280,997.7,96.9,3.1,42,0.2,0,,"Snow, Rain, Overcast",snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T13:00:00,0.5,-5,-1.2,88.34,2.42,100,"rain,snow",0,0,49.6,23,293,999.2,96.9,6.2,49,0.2,0,,"Snow, Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T14:00:00,0.4,-4.8,-1.3,88.35,0,0,,0,0,43.6,21.3,295,1000.7,96.9,8,35,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T15:00:00,0.5,-4.6,-1.6,85.99,0,0,,0,0,43.3,19.8,294,1002.3,96.1,10.9,66,0.2,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T16:00:00,0.3,-4.6,-1.8,85.88,0,0,,0,0,44.8,18.5,291,1003.6,96.1,15.9,29,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T17:00:00,-0.1,-5.3,-2.3,85.03,0,0,,0,0,43,19.8,292,1004.7,94.4,10.4,23,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T18:00:00,-0.2,-5.1,-3.1,81.05,0,0,,0.1,0.1,38.5,17.5,293,1006.3,84.8,23.3,2,0,0,,Partially cloudy,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-11T19:00:00,-0.3,-4.8,-3.2,80.78,0,0,,0,0,50.5,15.4,293,1007.6,93.8,21.1,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T20:00:00,-0.4,-5.1,-3.5,79.36,0,0,,0,0,24.2,16.4,283,1008.6,93,26.1,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T21:00:00,-0.5,-4.5,-3.4,80.37,0,0,,0,0,18,12.8,278,1009.4,75.4,24.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T22:00:00,-0.4,-4.4,-3.3,80.73,0,0,,0,0,25.2,12.6,277,1010,95.8,23.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-11T23:00:00,-0.6,-4.9,-3.5,80.83,0,0,,0,0.1,21.6,13.6,284,1010.4,90,23.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T00:00:00,-1,-5.1,-3.9,80.81,0,0,,0,0.1,11.8,12.5,286,1010.6,83.3,26.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T01:00:00,-1.3,-4.5,-3.7,83.55,0,0,,0,0,10.2,9,276,1011.2,93.3,20.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T02:00:00,-1.6,-5.4,-4.1,82.87,0,0,,0,0,7.2,10.6,247,1011.5,88.2,19.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T03:00:00,-2.4,-6.6,-4.3,86.73,0,0,,0,0,10.8,11.7,226,1011.6,25,15.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T04:00:00,-2.8,-6.9,-4.8,86.05,0,0,,0,0,20.2,11.1,221,1012.3,24.6,16.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T05:00:00,-3,-7.8,-5.2,84.35,0,0,,0,0,18,13.8,226,1012.8,0,20.9,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T06:00:00,-2.6,-7.4,-5.9,77.98,0,0,,0,0,18,14.1,225,1013,74.9,23.8,2,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-12T07:00:00,-1.9,-7,-5.6,75.99,0.276,100,"rain,snow",0,1.2,15.4,16.1,226,1013.7,70.8,23.4,35,0.1,0,,"Snow, Rain, Partially cloudy",snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T08:00:00,-0.8,-5.8,-5.6,69.7,0,0,,0,0,18,17.6,226,1014,67.7,23.2,228,0.8,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T09:00:00,0.5,-4.5,-5,66.76,0,0,,0,0,14.4,19,228,1013.9,56.3,25.3,242,0.9,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T10:00:00,1.5,-3.3,-4.8,62.91,0,0,,0,0,18,19.9,241,1014.2,64.7,22.8,442,1.6,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T11:00:00,2.8,-1.6,-4.2,59.9,0,0,,0,0,29.9,19.1,253,1014.2,77,29.3,496,1.8,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T12:00:00,3.2,-1.1,-4.1,58.69,0,0,,0,0,14.4,19.4,260,1014.1,83.6,35.3,208,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T13:00:00,4.3,0.3,-4.4,53.44,0,0,,0,0,30.9,18.9,249,1013.9,70.3,29.6,198,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T14:00:00,5,1.4,-4.3,51.03,0,0,,0,0,20.3,17.9,238,1013.8,82.9,31.8,224,0.8,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T15:00:00,4.8,0.7,-4.7,50.47,0,0,,0,0,31.9,20.6,228,1013.9,70.1,33.1,181,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T16:00:00,4.7,0.7,-4.8,50.41,0,0,,0,0,33.5,20,229,1014,70.1,31.2,77,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T17:00:00,4.3,0.9,-4.9,51.17,0,0,,0,0,21.6,15.2,215,1013.8,71.8,36.1,20,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T18:00:00,3.4,0.1,-5.5,51.95,0,0,,0,0,14.4,13.3,194,1014.3,95.9,30.6,9,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-12T19:00:00,3.1,-0.1,-5.2,54.5,0,0,,0,0,33.5,12.2,189,1013.8,93.6,32.5,3,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-12T20:00:00,3.2,0.1,-5.5,52.92,0,0,,0,0,10.4,12,179,1013.7,100,29,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T21:00:00,3.3,-0.1,-5.9,50.76,0,0,,0,0,27,13.9,183,1013.5,100,29.5,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T22:00:00,3.3,-0.2,-5.5,52.68,0,0,,0,0,43.2,14,173,1012.6,100,22.7,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-12T23:00:00,3.3,0.2,-4.6,56.04,0,0,,0,0,26.7,12,183,1012.7,100,25.2,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T00:00:00,4.1,0.3,-3.4,58.19,0,0,,0,0,21.6,17.6,207,1012.5,100,26.2,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T01:00:00,4.5,0.3,-1.3,65.95,0,0,,0,0,23.9,21.6,212,1012.4,100,31.6,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T02:00:00,4.7,0.8,-0.3,69.89,0,0,,0,0,23.1,19,208,1011.7,100,35.4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T03:00:00,5.2,1.1,0.7,72.91,0,0,,0,0,39.6,21.6,210,1011.7,90,34.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T04:00:00,5.4,1.9,1.4,75.48,0,0,,0,0,39.6,17.1,209,1012.1,90,33.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T05:00:00,5.3,1.5,1.9,78.52,0,0,,0,0,28.4,20.1,205,1012.3,58.4,32.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T06:00:00,5.5,2,2.1,79.2,0,0,,0,0,25.2,17.3,202,1012.1,88.3,27,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T07:00:00,5.7,2.4,2.6,80.5,0.031,100,rain,0,0,24.9,16.8,197,1011.6,74.3,21.4,20,0.1,0,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T08:00:00,7.1,3.4,2.7,73.5,0,0,,0,0,22.1,23.2,201,1011.2,90,23.5,102,0.4,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T09:00:00,8.6,5.1,3.3,69.51,0,0,,0,0,40.4,26,201,1010.5,89.1,26.3,272,1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T10:00:00,10,6.6,3.8,65.44,0,0,,0,0,41,28.4,197,1010.1,70.7,27.3,417,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T11:00:00,11.6,11.6,3.5,57.66,0,0,,0,0,55.2,34.5,202,1009.3,70.7,28.6,531,1.9,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T12:00:00,12.2,12.2,3.2,54.42,0,0,,0,0,62.3,34.5,200,1008.3,76.4,31.4,184,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T13:00:00,12,12,3.2,54.96,0,0,,0,0,60.8,29.7,195,1007.6,81.1,25,88,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T14:00:00,10.8,10.8,3.3,60.06,0,0,,0,0,39.7,23.7,199,1007.3,96.3,22,89,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T15:00:00,10.4,10.4,3.5,62.28,0,0,,0,0,55.7,25.7,192,1006.9,94.8,33.8,39,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T16:00:00,10.1,10.1,3.4,63.02,0,0,,0,0,48.4,25.7,200,1006.4,94.8,34.5,48,0.2,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T17:00:00,10.2,10.2,3.5,62.79,0,0,,0,0,42.6,22.6,196,1006.3,91.7,29.7,14,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T18:00:00,10.6,10.6,3.5,61.41,0,0,,0,0,52.3,24.8,194,1005.8,89.3,35.2,5,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-13T19:00:00,10.2,10.2,3.2,62.05,0.149,100,rain,0,0,48.4,17.6,187,1005.4,69.4,32.9,3,0,0,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-13T20:00:00,10.4,10.4,2.5,58.16,0,0,,0,0,50.4,21.3,194,1004.6,51.1,34.5,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T21:00:00,10.9,10.9,1.9,53.73,0,0,,0,0,28.4,21.5,193,1004.3,54.3,32.7,36,0.1,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-13T22:00:00,10.9,10.9,1.4,52.18,0,0,,0,0,25,19.8,194,1003.5,88.9,35.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-13T23:00:00,10.6,10.6,1.1,52,0,0,,0,0,23.8,16.9,194,1002.8,80,33.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T00:00:00,10.3,10.3,1.3,53.87,0,0,,0,0,21.6,14.1,186,1002.1,80,34.5,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T01:00:00,9.8,8.4,1.3,55.56,0,0,,0,0,20.6,9.8,175,1001.4,80,33,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T02:00:00,10.3,10.3,1.4,54.04,0,0,,0,0,9.7,14.5,180,1000,60,35.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T03:00:00,8.5,7.2,1.4,61.19,0,0,,0,0,14.4,8,357,999.1,40,31.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T04:00:00,7.3,5.3,1.4,66.01,0,0,,0,0,39.6,10.4,187,999.2,100,27.4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T05:00:00,7.4,6.1,1.4,65.83,0,0,,0,0,25.2,7.4,233,999.6,100,31.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T06:00:00,8.2,5.8,1.5,62.52,0,0,,0,0,20.3,14.4,195,998.6,80,36,2,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-14T07:00:00,9.2,7,1.9,60.5,0.076,100,rain,0,0,26.1,13.8,193,998,89.4,33,50,0.2,1,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T08:00:00,10.4,10.4,2.4,57.66,0,0,,0,0,34.9,19.4,186,997.7,89.4,34,125,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T09:00:00,11.5,11.5,2.5,54.08,0,0,,0,0,39.1,24.9,199,997.9,89.4,33.8,152,0.5,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T10:00:00,11.9,11.9,3,54.51,0,0,,0,0,45.7,24.1,208,998,90,31.4,147,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T11:00:00,12.5,12.5,3.5,54.1,0,0,,0,0,30.3,20.9,220,998.4,96.9,31.4,60,0.2,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T12:00:00,11.7,11.7,4.2,60.15,0,0,,0,0,47,22.8,216,998.8,98.7,31.3,27,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T13:00:00,10.7,10.7,5.3,69.22,0,0,,0,0,50.7,20.3,221,998.7,80.6,29.3,56,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T14:00:00,10.4,10.4,5.8,73.19,0,0,,0,0,34.9,16.6,217,998.5,99.2,26.5,56,0.2,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T15:00:00,10.4,10.4,6.3,76,0.013,100,rain,0,0,29.5,18.1,204,998.6,96.6,30.4,32,0.1,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-14T16:00:00,10.2,10.2,6.5,78.11,0,0,,0,0,42.1,18.5,197,998.1,95.9,29.8,27,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T17:00:00,10.2,10.2,6.3,76.94,0.006,100,rain,0,0,25.2,18.9,187,997.8,94,32.3,25,0.1,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T18:00:00,9.8,7.4,5.9,76.66,0,0,,0,0,33,17.3,201,998.5,88.2,33.6,12,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-14T19:00:00,9,6.8,5.4,78.55,0.042,100,rain,0,0,43,13.5,178,998.8,65.8,31.3,,,,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T20:00:00,8.8,6.5,5.6,80.05,0,0,,0,0,23.1,15,202,999.2,88.9,28.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T21:00:00,8.5,5.4,4.9,77.8,0,0,,0,0,33.1,21.3,201,999.4,62.2,33.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T22:00:00,8.5,5.6,4.7,76.96,0,0,,0,0,25.8,19.2,210,1000,63.2,32.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-14T23:00:00,8.3,5.2,4.5,76.7,0,0,,0,0,17,20.8,225,1000.7,100,31.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T00:00:00,5.5,1.1,2.4,80.59,0.006,100,rain,0,0,18,26.1,296,1003.3,100,26.9,,,,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T01:00:00,3.5,-1,0.5,80.55,0.09,100,rain,0,0,30.9,22.4,294,1005.5,100,31.5,,,,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T02:00:00,2.7,-1.6,-0.7,78.49,0,0,,0,0,29.3,18.6,294,1007.5,100,32.8,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T03:00:00,2.4,-1.3,-1.2,77.07,0,0,,0,0,12.8,14.2,302,1008.7,100,32.5,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T04:00:00,2.3,-1.4,-1.6,75.1,0,0,,0,0,16.4,14.3,297,1009.2,90,24.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T05:00:00,2.2,-1.3,-1.7,75.62,0,0,,0,0,7.2,12.7,300,1010,100,21.1,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T06:00:00,1.7,-1.4,-1.8,77.79,0,0,,0,0,14.4,10.3,298,1010.7,55,19.6,3,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T07:00:00,1.7,-1.3,-2,76.47,0.275,100,"rain,snow",0,0,40.3,10.2,298,1011.2,89.5,19.7,46,0.2,0,,"Snow, Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T08:00:00,2.1,-1.3,-2.1,74.16,0,0,,0,0,18,11.9,295,1012.4,90,19.9,87,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
